FileName,TAG,no_finding,cardiomegaly,interstitial_pattern,alveolar_pattern,bronchial_pattern,tube,mass,pleural_effusion,pneumothorax,megaesophagu
10091782.dcm,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
10092396.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10105753.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10111639.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
10112828.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10124303.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10124458.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
10141655.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10142327.dcm,pleural_mineralization,0,0,0,0,0,0,0,0,0,0
10150699.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10151317.dcm,"pleural_effusion,cardiomegaly,alveolar_pattern",0,1,0,1,0,0,0,1,0,0
10155195.dcm,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
10155927.dcm,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
10161214.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10163171.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10173846.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
10192274.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
10203650.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10211064.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10232796.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
10233098.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10235574.dcm,"cardiomegaly,bronchial_pattern,alveolar_pattern",0,1,0,1,1,0,0,0,0,0
10265025.dcm,mass,0,0,0,0,0,0,1,0,0,0
10273357.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10273395.dcm,alveolar_pattern,0,0,0,1,0,0,0,0,0,0
10274675.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10280008.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
10284678.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10290675.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10302162.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
10305133.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
10312505.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
10315283.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
10320866.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10355714.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10361481.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10363695.dcm,"megaesophagus,alveolar_pattern",0,0,0,1,0,0,0,0,0,0
10381974.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10382863.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
10400817.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10401304.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10404011.dcm,alveolar_pattern,0,0,0,1,0,0,0,0,0,0
10411541.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10414159.dcm,pleural_mineralization,0,0,0,0,0,0,0,0,0,0
10430632.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10434786.dcm,"no_finding,bronchial_pattern",1,0,0,0,1,0,0,0,0,0
10463385.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10465731.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
10481507.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
10482821.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10494065.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
10495080.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
10500895.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10501448.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10514793.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10515642.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10524147.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
10532297.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
10543270.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10553444.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
10572641.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
10583559.dcm,"cardiomegaly,alveolar_pattern",0,1,0,1,0,0,0,0,0,0
10591939.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
11021620.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11023850.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
11024642.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
11025225.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11031259.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11041586.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11064679.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
11065151.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11071923.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11081466.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11082983.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11083621.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11100886.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
17182824.dcm,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
11114372.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11123032.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11132806.dcm,pleural_mineralization,0,0,0,0,0,0,0,0,0,0
11135107.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11170908.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11173658.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11174072.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11181507.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11183980.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11191352.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11202167.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11203692.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11210452.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11232718.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11233769.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11235533.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
11240228.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11244598.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11254232.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11263244.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11265821.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11291387.dcm,mass,0,0,0,0,0,0,1,0,0,0
11310249.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11314300.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11325365.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11343416.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11351435.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11354833.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11364069.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11370878.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11372081.dcm,megaesophagu,0,0,0,0,0,0,0,0,0,1
11392777.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11393809.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11400040.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11405873.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11410200.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11420028.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11422901.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11423733.dcm,mass,0,0,0,0,0,0,1,0,0,0
11434516.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11445052.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11461915.dcm,mass,0,0,0,0,0,0,1,0,0,0
11464537.dcm,"bronchial_pattern,alveolar_pattern",0,0,0,1,1,0,0,0,0,0
11481294.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11484158.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11484628.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11491154.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11502439.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11503569.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11511590.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11523359.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11531098.dcm,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
11532282.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11534166.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11540426.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
11540984.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11561629.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11562586.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
11575261.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
11591818.dcm,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
11593245.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
11595173.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
12001192.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12003535.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12004759.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12013183.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
12022645.dcm,pleural_effusion,0,0,0,0,0,0,0,1,0,0
12025892.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12040817.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12053028.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12063831.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12065435.dcm,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
12070078.dcm,"bronchial_pattern,cardiomegaly",0,1,0,0,1,0,0,0,0,0
12071105.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12071315.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12073347.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12081986.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12110216.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12110571.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12132122.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12132454.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12135287.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12140193.dcm,"bronchial_pattern,cardiomegaly",0,1,0,0,1,0,0,0,0,0
12141637.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
12144206.dcm,"foreign_body,no_finding",1,0,0,0,0,0,0,0,0,0
12150429.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
12152982.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12153759.dcm,mass,0,0,0,0,0,0,1,0,0,0
12154508.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12160202.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12162426.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12190549.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
12194576.dcm,mass,0,0,0,0,0,0,1,0,0,0
12205343.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12210118.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12210875.dcm,pleural_mineralization,0,0,0,0,0,0,0,0,0,0
12215973.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12232442.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12233561.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12234439.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12240720.dcm,pleural_mineralization,0,0,0,0,0,0,0,0,0,0
12262722.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12271973.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12275500.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12311810.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
12352806.dcm,mass,0,0,0,0,0,0,1,0,0,0
12353653.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12363166.dcm,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
12365127.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12383578.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12385149.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12395198.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12431643.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12441318.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12461231.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12470974.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
12491720.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12504600.dcm,pleural_mineralization,0,0,0,0,0,0,0,0,0,0
12551491.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12560323.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
12574225.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
12574473.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12580088.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
09380587.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12595749.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
13014709.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13031227.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13060313.dcm,"bronchial_pattern,no_finding",1,0,0,0,1,0,0,0,0,0
13061880.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13095351.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13133854.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13141445.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13142811.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13150061.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
13150715.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13161885.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
13185953.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
13205665.dcm,"bronchial_pattern,no_finding",1,0,0,0,1,0,0,0,0,0
13230752.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13233554.dcm,"pleural_effusion,alveolar_pattern",0,0,0,1,0,0,0,1,0,0
13245030.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
13245941.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13250173.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
13252088.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
13262985.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
13264392.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13281439.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13291261.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13293723.dcm,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
13294652.dcm,"bronchial_pattern,no_finding",1,0,0,0,1,0,0,0,0,0
13300429.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13305129.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13324648.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
13325108.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13330137.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13334585.dcm,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
13340806.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13343557.dcm,"mass,interstitial_pattern,alveolar_pattern",0,0,1,1,0,0,1,0,0,0
10051377.dcm,exlclude,0,0,0,0,0,0,0,0,0,0
13360123.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
13403901.dcm,pleural_mineralization,0,0,0,0,0,0,0,0,0,0
13411795.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13412894.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
13420421.dcm,"alveolar_pattern,interstitial_pattern",0,0,1,1,0,0,0,0,0,0
13423223.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13423579.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13435448.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13444361.dcm,"bronchial_pattern,no_finding",1,0,0,0,1,0,0,0,0,0
13445140.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13445228.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13455733.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13455878.dcm,"pneumothorax,alveolar_pattern,interstitial_pattern",0,0,1,1,0,0,0,0,1,0
13464725.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13465974.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13483030.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13493820.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13511723.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13515640.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13520879.dcm,pleural_mineralization,0,0,0,0,0,0,0,0,0,0
13534247.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13551523.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13552838.dcm,"tracheal_collapse,cardiomegaly,alveolar_pattern",0,1,0,1,0,0,0,0,0,0
13553362.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
13584600.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14010175.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14010308.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14021634.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
14025873.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14065404.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14073352.dcm,"bronchial_pattern,no_finding",1,0,0,0,1,0,0,0,0,0
14084079.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14091242.dcm,pleural_mineralization,0,0,0,0,0,0,0,0,0,0
11114553.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
14133893.dcm,"pleural_mineralization,alveolar_pattern",0,0,0,1,0,0,0,0,0,0
14174705.dcm,mass,0,0,0,0,0,0,1,0,0,0
14195769.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14204581.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14220557.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14221251.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14231475.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14240172.dcm,mass,0,0,0,0,0,0,1,0,0,0
14245251.dcm,"bronchial_pattern,no_finding",1,0,0,0,1,0,0,0,0,0
14260781.dcm,"bronchial_pattern,no_finding",1,0,0,0,1,0,0,0,0,0
14263589.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14271561.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14283852.dcm,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
14300419.dcm,pleural_effusion,0,0,0,0,0,0,0,1,0,0
14303997.dcm,"bronchial_pattern,no_finding",1,0,0,0,1,0,0,0,0,0
14304903.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14321689.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
14331553.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14334306.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14350248.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
14351492.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14365341.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14371620.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
14372773.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14385335.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
14393234.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
14394448.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14400424.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14404597.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
14474625.dcm,"bronchial_pattern,no_finding",1,0,0,0,1,0,0,0,0,0
14483101.dcm,mass,0,0,0,0,0,0,1,0,0,0
14484679.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
14493009.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14494693.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14503425.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14505345.dcm,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
14525737.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14540941.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14563500.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14563779.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14571829.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14572170.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14583749.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14584469.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
14585454.dcm,"pleural_effusion,cardiomegaly,alveolar_pattern",0,1,0,1,0,0,0,1,0,0
14595251.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15012496.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
15020612.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15025385.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15034468.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15051333.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15055840.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15082118.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
15090385.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15101703.dcm,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
15103119.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15110485.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15111556.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15132318.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15135543.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15162429.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
15165043.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15170181.dcm,"megaesophagus,bronchial_pattern",0,0,0,0,1,0,0,0,0,0
15175836.dcm,"megaesophagus,bronchial_pattern",0,0,0,0,1,0,0,0,0,0
15182725.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15191549.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15200692.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15202192.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15203113.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
15205082.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15221893.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15225270.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
12024794.dcm,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
15233397.dcm,tracheal_collapse,0,0,0,0,0,0,0,0,0,0
15250189.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15254333.dcm,"cardiomegaly,interstitial_pattern",0,1,1,0,0,0,0,0,0,0
15264510.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
15274180.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15290870.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15305274.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15323057.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15324593.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15352059.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
15355322.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15373806.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15382263.dcm,"bronchial_pattern,alveolar_pattern",0,0,0,1,1,0,0,0,0,0
15384181.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
15395792.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15401306.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15403526.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15422303.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15425836.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15434389.dcm,"no_finding,bronchial_pattern",1,0,0,0,1,0,0,0,0,0
15434568.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15444253.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15452524.dcm,mass,0,0,0,0,0,0,1,0,0,0
15472374.dcm,alveolar_pattern,0,0,0,1,0,0,0,0,0,0
15473743.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15483964.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15492033.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
15495233.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15495313.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15501020.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15503711.dcm,"no_finding,interstitial_pattern",1,0,1,0,0,0,0,0,0,0
15510458.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15515491.dcm,cardiomegaly,0,1,0,0,0,0,0,0,0,0
15531191.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15540471.dcm,alveolar_pattern,0,0,0,1,0,0,0,0,0,0
15561694.dcm,"bronchial_pattern,interstitial_pattern",0,0,1,0,1,0,0,0,0,0
15565932.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
15594653.dcm,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
16030476.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
16033292.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
16035585.dcm,alveolar_pattern,0,0,0,1,0,0,0,0,0,0
16073238.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
16074226.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
16083899.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
16100172.dcm,pleural_effusion,0,0,0,0,0,0,0,1,0,0
16105284.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
16111412.dcm,pleural_effusion,0,0,0,0,0,0,0,1,0,0
16122883.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
16132428.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
16174264.dcm,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
16201382.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
16220652.dcm,no_finding,1,0,0,0,0,0,0,0,0,0
