FileName,TAG,no_finding,cardiomegaly,interstitial_pattern,alveolar_pattern,bronchial_pattern,tube,mass,pleural_effusion,pneumothorax,megaesophagu
IM-0490-0001-0004.dcm_aug_4,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0490-0001-0005.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0490-0001-0005.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0490-0001-0005.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0490-0001-0005.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0490-0001-0005.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0492-0001.dcm_aug_0,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0492-0001.dcm_aug_1,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0492-0001.dcm_aug_2,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0492-0001.dcm_aug_3,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0492-0001.dcm_aug_4,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0494-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0494-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0494-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0494-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0494-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0496-0001-0001.dcm_aug_0,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0496-0001-0001.dcm_aug_1,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0496-0001-0001.dcm_aug_2,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0496-0001-0001.dcm_aug_3,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0496-0001-0001.dcm_aug_4,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0496-0001-0002.dcm_aug_0,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0496-0001-0002.dcm_aug_1,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0496-0001-0002.dcm_aug_2,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0496-0001-0002.dcm_aug_3,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0496-0001-0002.dcm_aug_4,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0498-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0498-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0498-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0498-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0498-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0500-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0500-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0500-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0500-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0500-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0502-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0502-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0502-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0502-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0502-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0504-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0504-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0504-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0504-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0504-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0507-0002.dcm_aug_0,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
IM-0507-0002.dcm_aug_1,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
IM-0507-0002.dcm_aug_2,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
IM-0507-0002.dcm_aug_3,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
IM-0507-0002.dcm_aug_4,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
IM-0508-0001.dcm_aug_0,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
IM-0508-0001.dcm_aug_1,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
IM-0508-0001.dcm_aug_2,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
IM-0508-0001.dcm_aug_3,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
IM-0508-0001.dcm_aug_4,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
IM-0510-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0510-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0510-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0510-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0510-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0515-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0515-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0515-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0515-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0515-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0517-0003.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0517-0003.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0517-0003.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0517-0003.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0517-0003.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0518-0001.dcm_aug_0,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
IM-0518-0001.dcm_aug_1,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
IM-0518-0001.dcm_aug_2,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
IM-0518-0001.dcm_aug_3,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
IM-0518-0001.dcm_aug_4,"cardiomegaly,bronchial_pattern",0,1,0,0,1,0,0,0,0,0
IM-0523-0001-0002.dcm_aug_0,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
IM-0523-0001-0002.dcm_aug_1,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
IM-0523-0001-0002.dcm_aug_2,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
IM-0523-0001-0002.dcm_aug_3,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
IM-0523-0001-0002.dcm_aug_4,bronchial_pattern,0,0,0,0,1,0,0,0,0,0
IM-0526-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0526-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0526-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0526-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0526-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0527-0000.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0527-0000.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0527-0000.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0527-0000.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0527-0000.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0529-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0529-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0529-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0529-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0529-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0532-0002.dcm_aug_0,mass,0,0,0,0,0,0,1,0,0,0
IM-0532-0002.dcm_aug_1,mass,0,0,0,0,0,0,1,0,0,0
IM-0532-0002.dcm_aug_2,mass,0,0,0,0,0,0,1,0,0,0
IM-0532-0002.dcm_aug_3,mass,0,0,0,0,0,0,1,0,0,0
IM-0532-0002.dcm_aug_4,mass,0,0,0,0,0,0,1,0,0,0
IM-0533-0001.dcm_aug_0,mass,0,0,0,0,0,0,1,0,0,0
IM-0533-0001.dcm_aug_1,mass,0,0,0,0,0,0,1,0,0,0
IM-0533-0001.dcm_aug_2,mass,0,0,0,0,0,0,1,0,0,0
IM-0533-0001.dcm_aug_3,mass,0,0,0,0,0,0,1,0,0,0
IM-0533-0001.dcm_aug_4,mass,0,0,0,0,0,0,1,0,0,0
IM-0537-0001.dcm_aug_0,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0537-0001.dcm_aug_1,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0537-0001.dcm_aug_2,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0537-0001.dcm_aug_3,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0537-0001.dcm_aug_4,megaesophagu,0,0,0,0,0,0,0,0,0,1
IM-0545-0001-0002.dcm_aug_0,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
IM-0545-0001-0002.dcm_aug_1,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
IM-0545-0001-0002.dcm_aug_2,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
IM-0545-0001-0002.dcm_aug_3,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
IM-0545-0001-0002.dcm_aug_4,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
IM-0547-0001.dcm_aug_0,"bronchial_pattern,interstitial_pattern",0,0,1,0,1,0,0,0,0,0
IM-0547-0001.dcm_aug_1,"bronchial_pattern,interstitial_pattern",0,0,1,0,1,0,0,0,0,0
IM-0547-0001.dcm_aug_2,"bronchial_pattern,interstitial_pattern",0,0,1,0,1,0,0,0,0,0
IM-0547-0001.dcm_aug_3,"bronchial_pattern,interstitial_pattern",0,0,1,0,1,0,0,0,0,0
IM-0547-0001.dcm_aug_4,"bronchial_pattern,interstitial_pattern",0,0,1,0,1,0,0,0,0,0
IM-0550-0001-0001.dcm_aug_0,"mass,interstitial_pattern,alveolar_pattern",0,0,1,1,0,0,1,0,0,0
IM-0550-0001-0001.dcm_aug_1,"mass,interstitial_pattern,alveolar_pattern",0,0,1,1,0,0,1,0,0,0
IM-0550-0001-0001.dcm_aug_2,"mass,interstitial_pattern,alveolar_pattern",0,0,1,1,0,0,1,0,0,0
IM-0550-0001-0001.dcm_aug_3,"mass,interstitial_pattern,alveolar_pattern",0,0,1,1,0,0,1,0,0,0
IM-0550-0001-0001.dcm_aug_4,"mass,interstitial_pattern,alveolar_pattern",0,0,1,1,0,0,1,0,0,0
IM-0550-0001-0002.dcm_aug_0,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
IM-0550-0001-0002.dcm_aug_1,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
IM-0550-0001-0002.dcm_aug_2,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
IM-0550-0001-0002.dcm_aug_3,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
IM-0550-0001-0002.dcm_aug_4,interstitial_pattern,0,0,1,0,0,0,0,0,0,0
IM-0552-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0552-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0552-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0552-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0552-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0556-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0556-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0556-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0556-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0556-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0559-0002.dcm_aug_0,cardiomegaly,0,1,0,0,0,0,0,0,0,0
IM-0559-0002.dcm_aug_1,cardiomegaly,0,1,0,0,0,0,0,0,0,0
IM-0559-0002.dcm_aug_2,cardiomegaly,0,1,0,0,0,0,0,0,0,0
IM-0559-0002.dcm_aug_3,cardiomegaly,0,1,0,0,0,0,0,0,0,0
IM-0559-0002.dcm_aug_4,cardiomegaly,0,1,0,0,0,0,0,0,0,0
IM-0560-0003.dcm_aug_0,cardiomegaly,0,1,0,0,0,0,0,0,0,0
IM-0560-0003.dcm_aug_1,cardiomegaly,0,1,0,0,0,0,0,0,0,0
IM-0560-0003.dcm_aug_2,cardiomegaly,0,1,0,0,0,0,0,0,0,0
IM-0560-0003.dcm_aug_3,cardiomegaly,0,1,0,0,0,0,0,0,0,0
IM-0560-0003.dcm_aug_4,cardiomegaly,0,1,0,0,0,0,0,0,0,0
IM-0565-0001-0003.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0565-0001-0003.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0565-0001-0003.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0565-0001-0003.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0565-0001-0003.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0567-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0567-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0567-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0567-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0567-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0574-0001.dcm_aug_0,mass,0,0,0,0,0,0,1,0,0,0
IM-0574-0001.dcm_aug_1,mass,0,0,0,0,0,0,1,0,0,0
IM-0574-0001.dcm_aug_2,mass,0,0,0,0,0,0,1,0,0,0
IM-0574-0001.dcm_aug_3,mass,0,0,0,0,0,0,1,0,0,0
IM-0574-0001.dcm_aug_4,mass,0,0,0,0,0,0,1,0,0,0
IM-0577-0001.dcm_aug_0,mass,0,0,0,0,0,0,1,0,0,0
IM-0577-0001.dcm_aug_1,mass,0,0,0,0,0,0,1,0,0,0
IM-0577-0001.dcm_aug_2,mass,0,0,0,0,0,0,1,0,0,0
IM-0577-0001.dcm_aug_3,mass,0,0,0,0,0,0,1,0,0,0
IM-0577-0001.dcm_aug_4,mass,0,0,0,0,0,0,1,0,0,0
IM-0579-0003.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0579-0003.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0579-0003.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0579-0003.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0579-0003.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0003.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0003.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0003.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0003.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0003.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0004.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0004.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0004.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0004.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0004.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0005.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0005.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0005.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0005.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0005.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0585-0001-0006.dcm_aug_0,hernia,0,0,0,0,0,0,0,0,0,0
IM-0585-0001-0006.dcm_aug_1,hernia,0,0,0,0,0,0,0,0,0,0
IM-0585-0001-0006.dcm_aug_2,hernia,0,0,0,0,0,0,0,0,0,0
IM-0585-0001-0006.dcm_aug_3,hernia,0,0,0,0,0,0,0,0,0,0
IM-0585-0001-0006.dcm_aug_4,hernia,0,0,0,0,0,0,0,0,0,0
IM-0587-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0587-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0587-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0587-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0587-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0589-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0589-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0589-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0589-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0589-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0593-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0593-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0593-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0593-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0593-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0597-0001-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0597-0001-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0597-0001-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0597-0001-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0597-0001-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0603-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0603-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0603-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0603-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0603-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0609-0005.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0609-0005.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0609-0005.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0609-0005.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0609-0005.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0610-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0610-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0610-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0610-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0610-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0620-0001.dcm_aug_0,cardiomegaly,0,1,0,0,0,0,0,0,0,0
IM-0620-0001.dcm_aug_1,cardiomegaly,0,1,0,0,0,0,0,0,0,0
IM-0620-0001.dcm_aug_2,cardiomegaly,0,1,0,0,0,0,0,0,0,0
IM-0620-0001.dcm_aug_3,cardiomegaly,0,1,0,0,0,0,0,0,0,0
IM-0620-0001.dcm_aug_4,cardiomegaly,0,1,0,0,0,0,0,0,0,0
IM-0622-0001-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0622-0001-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0622-0001-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0622-0001-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0622-0001-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0625-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0625-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0625-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0625-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0625-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0627-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0627-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0627-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0627-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0627-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0648-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0648-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0648-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0648-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0648-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0650-0003.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0650-0003.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0650-0003.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0650-0003.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0650-0003.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0651-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0651-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0651-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0651-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0651-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0655-0002.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0655-0002.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0655-0002.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0655-0002.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0655-0002.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0658-0001.dcm_aug_0,tracheal_collapse,0,0,0,0,0,0,0,0,0,0
IM-0658-0001.dcm_aug_1,tracheal_collapse,0,0,0,0,0,0,0,0,0,0
IM-0658-0001.dcm_aug_2,tracheal_collapse,0,0,0,0,0,0,0,0,0,0
IM-0658-0001.dcm_aug_3,tracheal_collapse,0,0,0,0,0,0,0,0,0,0
IM-0658-0001.dcm_aug_4,tracheal_collapse,0,0,0,0,0,0,0,0,0,0
IM-0660-0001.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0660-0001.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0660-0001.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0660-0001.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0660-0001.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0665-0001.dcm_aug_0,"cardiomegaly,alveolar_pattern",0,1,0,1,0,0,0,0,0,0
IM-0665-0001.dcm_aug_1,"cardiomegaly,alveolar_pattern",0,1,0,1,0,0,0,0,0,0
IM-0665-0001.dcm_aug_2,"cardiomegaly,alveolar_pattern",0,1,0,1,0,0,0,0,0,0
IM-0665-0001.dcm_aug_3,"cardiomegaly,alveolar_pattern",0,1,0,1,0,0,0,0,0,0
IM-0665-0001.dcm_aug_4,"cardiomegaly,alveolar_pattern",0,1,0,1,0,0,0,0,0,0
IM-0668-0002.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0668-0002.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0668-0002.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0668-0002.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0668-0002.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0669-0003.dcm_aug_0,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0669-0003.dcm_aug_1,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0669-0003.dcm_aug_2,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0669-0003.dcm_aug_3,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0669-0003.dcm_aug_4,no_finding,1,0,0,0,0,0,0,0,0,0
IM-0672-0001-0001.dcm_aug_0,"cardiomegaly,alveolar_pattern",0,1,0,1,0,0,0,0,0,0
IM-0672-0001-0001.dcm_aug_1,"cardiomegaly,alveolar_pattern",0,1,0,1,0,0,0,0,0,0
IM-0672-0001-0001.dcm_aug_2,"cardiomegaly,alveolar_pattern",0,1,0,1,0,0,0,0,0,0
